Day;Month;Year;Plot ;Subplot;Group;Order;Family;Species; Visits;Plant;Plant_Simple;
18;3;2019;2;F3;Fly;Diptera;Stratiomyidae;Nemotelus_sp.;1;LEMA;LEMA;
18;3;2019;2;F4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;3;B1;Fly;Diptera;Syrphidae;Sphaerophoria_sp.;1;LEMA;LEMA;
18;3;2019;3;B3;Fly;Diptera;Syrphidae;Scaeva_sp.;1;LEMA;LEMA;
18;3;2019;3;C3;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
18;3;2019;3;C4;Fly;Diptera;Syrphidae;Scaeva_sp.;1;LEMA;LEMA;
18;3;2019;3;D2;Fly;Diptera;Syrphidae;Scaeva_sp.;1;LEMA;LEMA;
18;3;2019;3;D2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;3;D2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;3;D2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;3;D3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;3;D3;Fly;Diptera;Syrphidae;Scaeva_sp.;1;LEMA;LEMA;
18;3;2019;3;D3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;3;D5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;3;D5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;3;D5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;3;D6;Fly;Diptera;Syrphidae;Scaeva_sp.;1;LEMA;LEMA;
18;3;2019;3;D6;Fly;Diptera;Syrphidae;Chrysotoxum_sp.;1;LEMA;LEMA;
18;3;2019;3;D6;Fly;Diptera;Syrphidae;Scaeva_sp.;1;LEMA;LEMA;
18;3;2019;3;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;3;E2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;3;E4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;3;F1;Fly;Diptera;Syrphidae;Sphaerophoria_sp.;1;LEMA;LEMA;
18;3;2019;3;F5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;3;F5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;4;A1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;4;A2;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
18;3;2019;4;B2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;4;B4;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
18;3;2019;4;C1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;4;C2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;4;C2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;4;C2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;4;C2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;4;C2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;4;C3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;4;C4;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
18;3;2019;4;C4;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
18;3;2019;4;C6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;4;D2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;4;E1;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
18;3;2019;6;A1;Fly;Diptera;Bibionidae;Dilophus_sp.;2;LEMA;LEMA;
18;3;2019;6;A1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;6;A3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;6;A6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;6;B1;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
18;3;2019;6;B1;Fly;Diptera;NA;NA;1;LEMA;LEMA;
18;3;2019;6;B3;Fly;Diptera;Syrphidae;Eristalis_sp.;4;LEMA;LEMA;
18;3;2019;6;B3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;6;B3;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;6;B3;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;6;B3;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;6;B3;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;6;B3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;6;B4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;6;B4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;6;B4;Fly;Diptera;Syrphidae;Eupeodes_sp.;1;LEMA;LEMA;
18;3;2019;6;B4;Fly;Diptera;Syrphidae;Sphaerophoria_sp.;1;LEMA;LEMA;
18;3;2019;6;B4;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
18;3;2019;6;B5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;6;C1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;6;C1;Beetle;Coleoptera;Cantharidae;Cantharidae;1;LEMA;LEMA;
18;3;2019;6;C1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;6;C1;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
18;3;2019;6;C4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;6;C4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;6;C6;Fly;Diptera;Syrphidae;Sphaerophoria_sp.;1;LEMA;LEMA;
18;3;2019;6;D1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;6;D1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;6;D3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;6;D3;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
18;3;2019;6;D4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;6;D5;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
18;3;2019;6;D5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;6;E1;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
18;3;2019;6;E1;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;2;LEMA;LEMA;
18;3;2019;6;E2;Fly;Diptera;Syrphidae;Sphaerophoria_sp.;1;LEMA;LEMA;
18;3;2019;6;F3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;6;F4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;7;A5;Fly;Diptera;Syrphidae;Odontomyia_sp.;2;ME;ME;
18;3;2019;7;A6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;7;B3;Fly;Diptera;Syrphidae;Syrphidae;1;ME;ME;
18;3;2019;7;B5;Fly;Diptera;Syrphidae;Syrphidae;1;ME;ME;
18;3;2019;7;B6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
18;3;2019;7;C1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;7;C1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;7;C2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;7;C2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
18;3;2019;7;C4;Fly;Diptera;Syrphidae;Odontomyia_sp.;1;LEMA;LEMA;
18;3;2019;7;C6;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
18;3;2019;7;D2;Fly;Diptera;Muscidae;Muscidae;1;CHFU;CHFU;
18;3;2019;7;D2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;ME;ME;
18;3;2019;7;D2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
18;3;2019;7;D2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;7;D4;Fly;Diptera;Syrphidae;Melanostoma_sp.;1;LEMA;LEMA;
18;3;2019;7;D5;Fly;Diptera;Syrphidae;Odontomyia_sp.;1;LEMA;LEMA;
18;3;2019;7;D5;Fly;Diptera;Syrphidae;Odontomyia_sp.;1;LEMA;LEMA;
18;3;2019;7;D5;Fly;Diptera;Syrphidae;Melanostoma_sp.;1;LEMA;LEMA;
18;3;2019;7;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;7;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;7;E1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
18;3;2019;7;E2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;7;E2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
18;3;2019;7;E2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;7;E6;Fly;Diptera;Syrphidae;Odontomyia_sp.;4;LEMA;LEMA;
18;3;2019;7;E6;Fly;Diptera;Syrphidae;Odontomyia_sp.;1;LEMA;LEMA;
18;3;2019;7;E6;Fly;Diptera;Syrphidae;Odontomyia_sp.;1;CHFU;CHFU;
18;3;2019;7;E6;Fly;Diptera;Syrphidae;Odontomyia_sp.;1;LEMA;LEMA;
18;3;2019;7;F2;Fly;Diptera;Syrphidae;Scaeva_sp.;1;CHFU;CHFU;
18;3;2019;7;F2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;8;A3;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;A4;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;A5;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;A6;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;A2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;A2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;A2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;A2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;B2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;B2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;B2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;B2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;C2;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
18;3;2019;8;C3;Bee;Hymenoptera;Apoidea;Apoidea;1;CHFU;CHFU;
18;3;2019;8;C3;Fly;Diptera;Syrphidae;Odontomyia_sp.;1;CHFU;CHFU;
18;3;2019;8;C4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;8;C4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;8;C6;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;C6;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;C6;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;C6;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;D1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;8;D1;Fly;Diptera;Bibionidae;Dilophus_sp.;2;LEMA;LEMA;
18;3;2019;8;D2;Fly;Diptera;Syrphidae;Odontomyia_sp.;1;LEMA;LEMA;
18;3;2019;8;D5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
18;3;2019;8;D5;Fly;Diptera;Calliphoridae ;Calliphoridae ;1;CHFU;CHFU;
18;3;2019;8;E1;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;E1;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;E1;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;E1;Fly;Diptera;NA;NA;1;CHFU;CHFU;
18;3;2019;8;E2;Beetle;Coleoptera;Cantharidae;Cantharidae;1;ME;ME;
18;3;2019;8;E4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
18;3;2019;8;E4;Bee;Hymenoptera;Apoidea;Apoidea;1;CHFU;CHFU;
18;3;2019;8;E6;Bee;Hymenoptera;Apoidea;Apoidea;1;ME;ME;
18;3;2019;9;B3;Fly;Diptera;NA;NA;1;HOMA;HOMA;
18;3;2019;9;B5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;9;C4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;9;C4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;9;C5;Beetle;Coleoptera;Meloidae;Lagorina_sericea;1;LEMA;LEMA;
18;3;2019;9;C5;Fly;Diptera;Syrphidae;Melanostoma_sp.;1;LEMA;LEMA;
18;3;2019;9;D2;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
18;3;2019;9;D2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;9;D3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;9;D3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
18;3;2019;9;E2;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
18;3;2019;9;E2;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
18;3;2019;9;F1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
18;3;2019;9;F5;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
18;3;2019;9;F5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;9;F6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;A1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;A1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;A1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;A2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;A2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;A2;Fly;Diptera;Stratiomyidae;Odontomyia_sp.;1;LEMA;LEMA;
25;3;2019;1;A2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;A3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;A3;Beetle;Coleoptera;Buprestidae;Buprestidae;1;LEMA;LEMA;
25;3;2019;1;A4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;A4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;A5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
25;3;2019;1;A6;Fly;Diptera;Stratiomyidae;Odontomyia_sp.;1;LEMA;LEMA;
25;3;2019;1;A6;Beetle;Coleoptera;Buprestidae;Buprestidae;1;LEMA;LEMA;
25;3;2019;1;A6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;B2;Fly;Diptera;Stratiomyidae;Odontomyia_sp.;1;LEMA;LEMA;
25;3;2019;1;B2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;C1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;C3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;C3;Fly;Diptera;Stratiomyidae;Odontomyia_sp.;1;LEMA;LEMA;
25;3;2019;1;C4;Beetle;Coleoptera;Melyridae;Melyridae;1;LEMA;LEMA;
25;3;2019;1;C4;Beetle;Coleoptera;Melyridae;Melyridae;1;LEMA;LEMA;
25;3;2019;1;D1;Beetle;Coleoptera;Melyridae;Melyridae;1;LEMA;LEMA;
25;3;2019;1;D1;Beetle;Coleoptera;Melyridae;Melyridae;1;LEMA;LEMA;
25;3;2019;1;D3;Beetle;Coleoptera;Chrysomelidae;Chrysomelidae;1;LEMA;LEMA;
25;3;2019;1;D3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
25;3;2019;1;D3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;D3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;D3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;D3;Beetle;Coleoptera;Mordellidae;Mordellidae;1;LEMA;LEMA;
25;3;2019;1;D4;Beetle;Coleoptera;Mordellidae;Mordellidae;1;LEMA;LEMA;
25;3;2019;1;D5;Fly;Diptera;Syrphidae;Odontomyia_sp.;1;LEMA;LEMA;
25;3;2019;1;D5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;D5;Beetle;Coleoptera;Mordellidae;Mordellidae;1;LEMA;LEMA;
25;3;2019;1;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;E3;Fly;Diptera;Syrphidae;Eupeodes_sp.;1;LEMA;LEMA;
25;3;2019;1;E3;Fly;Diptera;Syrphidae;Odontomyia_sp.;1;LEMA;LEMA;
25;3;2019;1;E3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;E3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;E4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;1;F5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;2;A1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;2;A1;Fly;Diptera;Stratiomyidae;Nemotelus_sp.;1;LEMA;LEMA;
25;3;2019;2;A3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;2;A5;Fly;Diptera;Syrphidae;Episyrphus_balteatus;1;LEMA;LEMA;
25;3;2019;2;A5;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;ME;ME;
25;3;2019;2;B1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;2;C3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;2;C5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;2;C6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;2;C6;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;2;D1;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
25;3;2019;2;D2;Bee;Hymenoptera;Apoidea;Apoidea;1;ME;ME;
25;3;2019;2;D6;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
25;3;2019;2;E2;Fly;Diptera;Stratiomyidae;Nemotelus_sp.;1;ME;ME;
25;3;2019;2;E3;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;2;E6;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
25;3;2019;2;E6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;4;LEMA;LEMA;
25;3;2019;2;E6;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;2;F6;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;3;LEMA;LEMA;
25;3;2019;2;F6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;3;A1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
25;3;2019;3;A5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;3;B1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;3;B2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;3;B3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
25;3;2019;3;B5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
25;3;2019;3;B6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
25;3;2019;3;C1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
25;3;2019;3;C5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;3;C6;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;3;C6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;3;LEMA;LEMA;
25;3;2019;3;D1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;3;LEMA;LEMA;
25;3;2019;3;D2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;3;D6;Beetle;Coleoptera;Melyridae;Malachius_bipustulatus;1;LEMA;LEMA;
25;3;2019;3;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
25;3;2019;3;E1;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;3;E3;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;3;E4;Fly;Diptera;NA;NA;1;ME;ME;
25;3;2019;3;E5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;3;F1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
25;3;2019;3;F1;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;3;F2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;3;F2;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
25;3;2019;3;F4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
25;3;2019;3;F4;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;3;F5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;3;F5;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
25;3;2019;3;F6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;3;F6;Beetle;Coleoptera;Coccinellidae;Coccinella_septempunctata;1;LEMA;LEMA;
25;3;2019;4;OUT;Bee;Hymenoptera;Apidae;Apis_mellifera;1;0;0;
25;3;2019;4;A2;Fly;Diptera;Syrphidae;Odontomyia_sp.;1;LEMA;LEMA;
25;3;2019;4;A2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;4;A2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;4;A5;Beetle;Coleoptera;Mordellidae;Mordellidae;1;HOMA;HOMA;
25;3;2019;4;B4;Bee;Hymenoptera;Apoidea;Apoidea;1;ME;ME;
25;3;2019;4;B4;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
25;3;2019;4;C2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;4;C2;Fly;Diptera;Syrphidae;Chrysotoxum_sp.;1;LEMA;LEMA;
25;3;2019;4;C2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
25;3;2019;4;D5;Fly;Diptera;Stratiomyidae;Nemotelus_sp.;1;LEMA;LEMA;
25;3;2019;4;D5;Fly;Diptera;Syrphidae;Odontomyia_sp.;1;LEMA;LEMA;
25;3;2019;4;F4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
25;3;2019;4;F6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;4;F6;Beetle;Coleoptera;Mordellidae;Mordellidae;1;LEMA;LEMA;
25;3;2019;4;F6;Beetle;Coleoptera;Mordellidae;Mordellidae;1;LEMA;LEMA;
