Day;Month;Year;Plot;Subplot;Group;Order;Family;Species;Plant;Plant_Simple;Time;Abundances
18;3;2019;6;D3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.27;1
18;3;2019;6;D3;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.27;1
18;3;2019;6;D4;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;12.27;1
18;3;2019;6;D5;Beetles;Coleoptera;NA;NA;LEMA;LEMA;12.27;1
18;3;2019;6;D5;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;12.27;1
18;3;2019;6;E1;Beetles;Coleoptera;NA;NA;LEMA;LEMA;12.27;1
18;3;2019;6;E1;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.27;1
18;3;2019;6;E2;Flies;Diptera;Syrphidae;Sphaerophoria_sp.;LEMA;LEMA;12.27;1
18;3;2019;6;F3;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;12.27;1
18;3;2019;6;F4;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;12.27;1
18;3;2019;7;A5;Flies;Diptera;Syrphidae;Odontomyia_sp.;ME;ME;13.06;1
18;3;2019;7;A6;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;13.06;1
18;3;2019;7;B3;Flies;Diptera;Syrphidae;NA;ME;ME;13.06;1
18;3;2019;7;B5;Flies;Diptera;Syrphidae;NA;ME;ME;13.06;1
18;3;2019;7;B6;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.06;1
18;3;2019;7;C1;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;13.06;2
18;3;2019;7;C2;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.06;1
18;3;2019;7;C2;Flies;Diptera;NA;NA;CHFU;CHFU;13.06;1
18;3;2019;7;C4;Flies;Diptera;Syrphidae;Odontomyia_sp.;LEMA;LEMA;13.06;1
18;3;2019;7;C6;Flies;Diptera;Syrphidae;NA;LEMA;LEMA;13.06;1
18;3;2019;7;D2;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.06;1
18;3;2019;7;D2;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;13.06;1
18;3;2019;7;D2;Flies;Diptera;Bibionidae;Dilophus_sp.;ME;ME;13.06;1
18;3;2019;7;D2;Flies;Diptera;Muscidae;NA;CHFU;CHFU;13.06;1
18;3;2019;7;D4;Flies;Diptera;Syrphidae;Melanostoma_sp.;LEMA;LEMA;13.06;1
18;3;2019;7;D5;Flies;Diptera;Syrphidae;Melanostoma_sp.;LEMA;LEMA;13.06;1
18;3;2019;7;D5;Flies;Diptera;Syrphidae;Odontomyia_sp.;LEMA;LEMA;13.06;2
18;3;2019;7;E1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.06;2
18;3;2019;7;E1;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.06;1
18;3;2019;7;E2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.06;2
18;3;2019;7;E2;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.06;1
18;3;2019;7;E6;Flies;Diptera;Syrphidae;Odontomyia_sp.;CHFU;CHFU;13.06;1
18;3;2019;7;E6;Flies;Diptera;Syrphidae;Odontomyia_sp.;LEMA;LEMA;13.06;3
18;3;2019;7;F2;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;13.06;1
18;3;2019;7;F2;Flies;Diptera;Syrphidae;Scaeva_sp.;CHFU;CHFU;13.06;1
18;3;2019;8;A2;Flies;Diptera;NA;NA;CHFU;CHFU;13.07;4
18;3;2019;8;A3;Flies;Diptera;NA;NA;CHFU;CHFU;13.07;1
18;3;2019;8;A4;Flies;Diptera;NA;NA;CHFU;CHFU;13.07;1
18;3;2019;8;A5;Flies;Diptera;NA;NA;CHFU;CHFU;13.07;1
18;3;2019;8;A6;Flies;Diptera;NA;NA;CHFU;CHFU;13.07;1
18;3;2019;8;B2;Flies;Diptera;NA;NA;CHFU;CHFU;13.07;4
18;3;2019;8;C2;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;13.07;1
18;3;2019;8;C3;Bees;Hymenoptera;Apoidea;NA;CHFU;CHFU;13.07;1
18;3;2019;8;C3;Flies;Diptera;Syrphidae;Odontomyia_sp.;CHFU;CHFU;13.07;1
18;3;2019;8;C4;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;13.07;2
18;3;2019;8;C6;Flies;Diptera;NA;NA;CHFU;CHFU;13.07;4
18;3;2019;8;D1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.07;1
18;3;2019;8;D1;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;13.07;1
18;3;2019;8;D2;Flies;Diptera;Syrphidae;Odontomyia_sp.;LEMA;LEMA;13.07;1
18;3;2019;8;D5;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.07;1
18;3;2019;8;D5;Flies;Diptera;Calliphoridae;NA;CHFU;CHFU;13.07;1
18;3;2019;8;E1;Flies;Diptera;NA;NA;CHFU;CHFU;13.07;4
18;3;2019;8;E4;Bees;Hymenoptera;Apoidea;NA;CHFU;CHFU;13.07;1
18;3;2019;8;E4;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.07;1
18;3;2019;8;E6;Bees;Hymenoptera;Apoidea;NA;ME;ME;13.07;1
18;3;2019;9;B3;Flies;Diptera;NA;NA;HOMA;HOMA;13.46;1
18;3;2019;9;B5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.46;1
18;3;2019;9;C4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.46;2
18;3;2019;9;C5;Beetles;Coleoptera;Meloidae;Lagorina_sericea;LEMA;LEMA;13.46;1
18;3;2019;9;C5;Flies;Diptera;Syrphidae;Melanostoma_sp.;LEMA;LEMA;13.46;1
18;3;2019;9;D2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.46;1
18;3;2019;9;D2;Flies;Diptera;Syrphidae;Sphaerophoria_scripta;LEMA;LEMA;13.46;1
18;3;2019;9;D3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.46;2
18;3;2019;9;E2;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;13.46;1
18;3;2019;9;E2;Flies;Diptera;Syrphidae;Sphaerophoria_scripta;LEMA;LEMA;13.46;1
18;3;2019;9;F1;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.46;1
18;3;2019;9;F5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.46;1
18;3;2019;9;F5;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;13.46;1
18;3;2019;9;F6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.46;1
18;3;2019;NA;OUT;Bees;Hymenoptera;Andrenidae;Andrena_sp.;CHFU;CHFU;NA;1
18;4;2016;1;B1;Beetles;Coleoptera;NA;NA;LEMA;LEMA;12;1
18;4;2016;1;B3;Beetles;Coleoptera;NA;NA;LEMA;LEMA;12;2
18;4;2016;1;E6;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;11;1
18;4;2016;2;B6;Bees;Hymenoptera;Halictidae;Lasioglossum_sp.;ME;ME;11.37;1
18;4;2016;2;F6;Beetles;Coleoptera;NA;NA;LEMA;LEMA;11.37;1
18;4;2016;3;A3;Beetles;Coleoptera;NA;NA;LEMA;LEMA;12.07;1
18;4;2016;3;B4;Beetles;Coleoptera;NA;NA;LEMA;LEMA;12.07;1
18;4;2016;3;C3;Beetles;Coleoptera;NA;NA;LEMA;LEMA;12.07;1
18;4;2016;3;E1;Beetles;Coleoptera;NA;NA;LEMA;LEMA;12.07;2
18;4;2016;4;NA;NA;NA;NA;NA;BEMA;BEMA;14.15;1
18;4;2016;4;NA;NA;NA;NA;NA;CETE;CETE;14.15;1
18;4;2016;4;NA;NA;NA;NA;NA;SPRU;SPRU;14.15;1
18;4;2016;5;NA;NA;NA;NA;NA;BEMA;BEMA;14.45;1
18;4;2016;5;NA;NA;NA;NA;NA;ME;ME;14.45;1
18;4;2016;6;NA;NA;NA;NA;NA;BEMA;BEMA;15.15;1
18;4;2016;6;NA;NA;NA;NA;NA;ME;ME;15.15;1
18;4;2016;7;A6;Beetles;Coleoptera;NA;NA;CHMI;CHMI;12.46;1
18;4;2016;7;B5;Flies;Diptera;Syrphidae;NA;BEMA;BEMA;12.46;1
18;4;2016;7;B5;NA;NA;NA;NA;CHMI;CHMI;12.46;1
18;4;2016;7;E1;Beetles;Coleoptera;NA;NA;CHMI;CHMI;12.46;1
18;4;2016;7;E1;Flies;Diptera;NA;NA;BEMA;BEMA;12.46;1
18;4;2016;7;E1;Flies;Diptera;Syrphidae;NA;BEMA;BEMA;12.46;1
18;4;2016;7;E5;NA;NA;NA;NA;BEMA;BEMA;12.46;1
18;4;2016;8;A3;NA;NA;NA;NA;BEMA;BEMA;13.25;1
18;4;2016;8;A4;Beetles;Coleoptera;NA;NA;BEMA;BEMA;13.25;1
18;4;2016;8;B1;Beetles;Coleoptera;NA;NA;BEMA;BEMA;13.25;1
18;4;2016;8;C5;Butterflies;Lepidoptera;Pieridae;Colias_croceus;ME;ME;13.25;1
18;4;2016;8;C6;Beetles;Coleoptera;NA;NA;BEMA;BEMA;13.25;1
18;4;2016;9;NA;NA;NA;NA;NA;BEMA;BEMA;13.25;1
18;4;2016;9;NA;NA;NA;NA;NA;CETE;CETE;13.25;1
18;4;2016;9;NA;NA;NA;NA;NA;ME;ME;13.25;1
18;4;2016;NA;OUT;Bees;Hymenoptera;Apidae;Eucera_sp.;ME;ME;15.45;1
18;4;2016;NA;OUT;Flies;Diptera;Syrphidae;NA;ME;ME;15.45;2
19;2;2016;1;NA;NA;NA;NA;NA;CHFU;CHFU;12.10;1
19;2;2016;1;NA;NA;NA;NA;NA;SOAS;SOAS;12.10;1
19;2;2016;2;NA;NA;NA;NA;NA;CHFU;CHFU;11.40;2
19;2;2016;3;C4;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;12.40;1
19;2;2016;3;E5;Flies;Diptera;NA;NA;CHFU;CHFU;12.40;1
19;2;2016;3;NA;NA;NA;NA;NA;LEMA;LEMA;12.40;1
19;2;2016;3;NA;NA;NA;NA;NA;SCLA;SCLA;12.40;1
19;2;2016;3;NA;NA;NA;NA;NA;SOAS;SOAS;12.40;1
19;2;2016;6;NA;NA;NA;NA;NA;BEMA;BEMA;13.15;1
19;2;2016;6;NA;NA;NA;NA;NA;CHFU;CHFU;13.15;1
19;2;2016;6;NA;NA;NA;NA;NA;SOAS;SOAS;13.15;1
19;2;2016;7;A3;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.06;1
19;2;2016;7;B2;Flies;Diptera;NA;NA;CHFU;CHFU;14.06;1
19;2;2016;7;B4;Flies;Diptera;NA;NA;CHFU;CHFU;14.06;1
19;2;2016;7;C3;Flies;Diptera;NA;NA;CHFU;CHFU;14.06;1
19;2;2016;7;D6;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.06;1
19;2;2016;7;E1;Flies;Diptera;NA;NA;CHFU;CHFU;14.06;1
19;2;2016;7;E5;Flies;Diptera;NA;NA;CHFU;CHFU;14.06;1
19;2;2016;7;E6;Flies;Diptera;NA;NA;CHFU;CHFU;14.06;1
19;2;2016;7;F4;Flies;Diptera;NA;NA;CHFU;CHFU;15.06;1
19;2;2016;7;NA;NA;NA;NA;NA;SOAS;SOAS;14.06;1
19;2;2016;8;A2;Flies;Diptera;NA;NA;CHFU;CHFU;13.45;1
19;2;2016;8;A3;Flies;Diptera;NA;NA;CHFU;CHFU;13.45;1
19;2;2016;8;C5;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;13.45;1
19;2;2016;8;E6;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;13.45;1
19;2;2016;8;NA;NA;NA;NA;NA;RAPE;RAPE;13.45;1
19;2;2016;8;NA;NA;NA;NA;NA;SOAS;SOAS;13.45;1
19;2;2016;8;NA;NA;NA;NA;NA;SPš?;SPš?;13.45;1
19;2;2016;9;A3;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.40;1
19;2;2016;9;B5;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.40;2
19;2;2016;9;B6;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.40;1
19;2;2016;9;C2;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.40;3
19;2;2016;9;C3;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.40;1
19;2;2016;9;C4;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.40;1
19;2;2016;9;D3;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.40;1
19;2;2016;9;D5;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.40;3
19;2;2016;9;E5;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.40;3
19;2;2016;9;F3;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.40;1
19;2;2016;9;F5;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.40;1
19;2;2016;9;F6;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.40;1
19;2;2016;9;NA;NA;NA;NA;NA;RAPE;RAPE;14.40;1
19;2;2016;9;NA;NA;NA;NA;NA;SOAS;SOAS;14.40;1
19;5;2016;1;A1;Butterflies;Lepidoptera;Pieridae;Colias_croceus;LEMA;LEMA;11.35;2
19;5;2016;1;B1;Butterflies;Lepidoptera;Pieridae;Colias_croceus;LEMA;LEMA;11.35;1
19;5;2016;5;D4;Butterflies;Lepidoptera;Pieridae;Colias_croceus;LEMA;LEMA;12;1
19;5;2016;5;D5;Bees;Hymenoptera;Andrenidae;NA;LEMA;LEMA;12;1
19;5;2016;5;D5;Butterflies;Lepidoptera;Pieridae;Colias_croceus;SCLA;SCLA;12;1
19;5;2016;5;D6;Butterflies;Lepidoptera;NA;NA;LEMA;LEMA;12;1
19;5;2016;5;E5;Butterflies;Lepidoptera;Pieridae;Colias_croceus;LEMA;LEMA;12;1
19;5;2016;5;E6;Bees;Hymenoptera;Andrenidae;NA;LEMA;LEMA;12;1
19;5;2016;7;A4;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;12.30;2
19;5;2016;7;C2;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;12.30;1
19;5;2016;7;C3;Butterflies;Lepidoptera;Pieridae;Colias_croceus;ME;ME;12.30;1
19;5;2016;7;C4;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;12.30;1
19;5;2016;7;D1;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;12.30;3
19;5;2016;7;D2;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;12.30;2
19;5;2016;7;D3;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;12.30;1
19;5;2016;7;D4;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;12.30;1
19;5;2016;7;D5;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;12.30;2
19;5;2016;7;E1;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;12.30;2
19;5;2016;7;E6;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;12.30;5
19;5;2016;7;F2;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;12.30;4
19;5;2016;7;F3;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;12.30;2
19;5;2016;7;F4;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;12.30;1
19;5;2016;7;F5;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;12.30;7
19;5;2016;7;F6;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;12.30;8
19;5;2016;8;A4;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;13;1
19;5;2016;8;C3;Butterflies;Lepidoptera;NA;NA;PUPA;PUPA;13;2
19;5;2016;8;E1;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;13;1
19;5;2016;8;E2;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;13;1
19;5;2016;8;F1;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;13;4
20;5;2019;7;A6;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;14.20;1
20;5;2019;7;B4;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;14.20;1
20;5;2019;7;B4;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;14.20;1
20;5;2019;7;B5;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;14.20;1
20;5;2019;7;C2;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;14.20;1
20;5;2019;7;C3;Butterflies;Lepidoptera;Pieridae;Colias_croceus;PUPA;PUPA;14.20;1
20;5;2019;7;C4;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;14.20;1
20;5;2019;7;E3;Bees;Hymenoptera;Apoidea;NA;PUPA;PUPA;14.20;1
20;5;2019;7;E4;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;14.20;1
20;5;2019;7;E4;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;14.20;1
20;5;2019;7;E6;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;14.20;1
20;5;2019;7;F3;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;14.20;1
20;5;2019;7;F3;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;14.20;1
20;5;2019;7;F4;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;14.20;1
20;5;2019;7;F6;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;14.20;1
20;5;2019;8;A2;Flies;Diptera;Syrphidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;B2;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;13.40;1
20;5;2019;8;B3;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;13.40;1
20;5;2019;8;B3;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;B4;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;B5;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;C2;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;13.40;1
20;5;2019;8;C2;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;C3;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;13.40;1
20;5;2019;8;C3;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;C4;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;13.40;1
20;5;2019;8;C4;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;C5;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;13.40;1
20;5;2019;8;C6;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;D2;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;13.40;1
20;5;2019;8;D2;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;D3;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;13.40;1
20;5;2019;8;D3;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;D4;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;D5;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;D6;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;13.40;1
20;5;2019;8;D6;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;E1;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;E1;Flies;Diptera;Syrphidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;E2;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;E3;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;13.40;1
20;5;2019;8;E3;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;E5;Bees;Hymenoptera;Apoidea;NA;PUPA;PUPA;13.40;1
20;5;2019;8;F1;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;F2;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
20;5;2019;8;F3;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;13.40;1
20;5;2019;8;F4;Flies;Diptera;Bombyliidae;NA;PUPA;PUPA;13.40;1
21;2;2019;1;A2;Flies;Diptera;NA;NA;CHFU;CHFU;10.55;1
21;2;2019;1;E5;Flies;Diptera;NA;NA;CHFU;CHFU;10.55;1
21;2;2019;5;D1;Flies;Diptera;NA;NA;CHFU;CHFU;11.35;1
21;2;2019;5;D2;Flies;Diptera;NA;NA;CHFU;CHFU;11.35;1
21;2;2019;5;E1;Flies;Diptera;NA;NA;CHFU;CHFU;11.35;1
21;2;2019;6;A6;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;11.45;1
21;2;2019;6;E5;Flies;Diptera;Syrphidae;Eupeodes_corollae;ME;ME;11.40;1
21;2;2019;6;F2;Bees;Hymenoptera;NA;NA;CHFU;CHFU;11.50;1
21;2;2019;8;A2;Flies;Diptera;NA;NA;CHFU;CHFU;12.15;1
21;2;2019;8;B5;Flies;Diptera;NA;NA;CHFU;CHFU;12.15;1
21;2;2019;8;D5;Flies;Diptera;NA;NA;CHFU;CHFU;12.15;1
21;2;2019;9;A2;Flies;Diptera;Syrphidae;Sphaerophoria_scripta;CHFU;CHFU;12.38;1
21;2;2019;9;A4;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;12.40;1
21;2;2019;9;C3;Flies;Diptera;Syrphidae;Eupeodes_corollae;CHFU;CHFU;12.22;1
21;2;2019;9;C5;Flies;Diptera;Syrphidae;Eupeodes_corollae;CHFU;CHFU;12.30;1
21;2;2019;9;E3;Flies;Diptera;Syrphidae;NA;LEMA;LEMA;12.20;1
21;2;2019;9;E4;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;12.40;1
21;2;2019;9;E5;Bees;Hymenoptera;Andrenidae;Andrena_sp.;CHFU;CHFU;12.30;1
22;1;2016;1;NA;NA;NA;NA;NA;CHFU;CHFU;12.40;1
22;1;2016;1;NA;NA;NA;NA;NA;SOAS;SOAS;12.40;1
22;1;2016;2;NA;NA;NA;NA;NA;CHFU;CHFU;12.55;1
22;1;2016;2;NA;NA;NA;NA;NA;SOAS;SOAS;12.55;1
22;1;2016;3;C4;Flies;Diptera;Syrphidae;Scaeva_sp.;CHFU;CHFU;13;1
22;1;2016;3;C5;Flies;Diptera;NA;NA;CHFU;CHFU;13;1
22;1;2016;3;NA;NA;NA;NA;NA;SOAS;SOAS;13;1
22;1;2016;7;E4;Flies;Diptera;NA;NA;CHFU;CHFU;13.40;1
22;1;2016;7;F1;Flies;Diptera;NA;NA;CHFU;CHFU;13.40;1
22;1;2016;7;F6;Flies;Diptera;NA;NA;CHFU;CHFU;13.40;1
22;1;2016;7;NA;NA;NA;NA;NA;SOAS;SOAS;13.40;1
22;1;2016;8;B4;Flies;Diptera;Syrphidae;Scaeva_sp.;CHFU;CHFU;14.04;1
22;1;2016;8;B6;Flies;Diptera;Syrphidae;Scaeva_sp.;CHFU;CHFU;14.04;1
22;1;2016;8;E6;Flies;Diptera;Syrphidae;Scaeva_sp.;CHFU;CHFU;14.04;1
22;1;2016;8;NA;NA;NA;NA;NA;RAPE;RAPE;14.04;1
22;1;2016;8;NA;NA;NA;NA;NA;SOAS;SOAS;14.04;1
22;1;2016;9;B2;Flies;Diptera;NA;NA;CHFU;CHFU;14.20;1
22;1;2016;9;B4;Bees;Hymenoptera;Andrenidae;Andrena_sp.;CHFU;CHFU;14.20;1
22;1;2016;9;B5;Flies;Diptera;Syrphidae;NA;SOAS;SOAS;14.20;1
22;1;2016;9;C4;Flies;Diptera;NA;NA;CHFU;CHFU;14.20;1
22;1;2016;9;C4;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.20;1
22;1;2016;9;C6;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.20;1
22;1;2016;9;E5;Flies;Diptera;NA;NA;CHFU;CHFU;14.20;1
22;1;2016;NA;OUT;Bees;Hymenoptera;Andrenidae;Andrena_cinerea_elliptica;CHFU;CHFU;NA;1
22;1;2016;NA;OUT;Bees;Hymenoptera;Andrenidae;Andrena_sp.;CHFU;CHFU;NA;2
22;1;2016;NA;OUT;Bees;Hymenoptera;Andrenidae;Andrena_sp.;SOAS;SOAS;NA;1
22;1;2016;NA;OUT;Bees;Hymenoptera;Andrenidae;NA;CHFU;CHFU;NA;2
22;1;2016;NA;OUT;Bees;Hymenoptera;NA;NA;Jaramago;Jaramago;NA;1
22;1;2016;NA;OUT;Bees;Hymenoptera;NA;NA;NA;NA;NA;2
22;1;2016;NA;OUT;Bugs;Hemiptera;NA;NA;NA;NA;NA;1
22;1;2016;NA;OUT;Flies;Diptera;NA;NA;NA;NA;NA;4
22;1;2016;NA;OUT;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;NA;1
22;1;2016;NA;OUT;Flies;Diptera;Syrphidae;NA;Jaramago;Jaramago;NA;1
22;2;2016;2;NA;NA;NA;NA;NA;CHFU;CHFU;15;1
22;2;2016;3;A4;Bees;Hymenoptera;Andrenidae;Andrena_cinerea_elliptica;CHFU;CHFU;15.30;1
22;2;2016;3;C2;Flies;Diptera;NA;NA;CHFU;CHFU;15.30;1
22;2;2016;3;C3;Flies;Diptera;NA;NA;CHFU;CHFU;15.30;2
22;2;2016;3;C4;Flies;Diptera;NA;NA;CHFU;CHFU;15.30;1
22;2;2016;4;NA;NA;NA;NA;NA;CHFU;CHFU;14.54;1
22;2;2016;5;NA;NA;NA;NA;NA;CHFU;CHFU;14.54;1
22;2;2016;6;NA;NA;NA;NA;NA;CHFU;CHFU;14.54;1
22;2;2016;7;A2;Flies;Diptera;NA;NA;CHFU;CHFU;12.25;1
22;2;2016;7;A3;Flies;Diptera;NA;NA;CHFU;CHFU;12.25;1
22;2;2016;7;B5;Flies;Diptera;NA;NA;CHFU;CHFU;12.25;2
